,Unnamed: 0,Unnamed: 0.1,Text,Prediction
1468,1468,1468,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem kleinen Lebensmittelgeschäft.,1
1469,1469,1469,Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1
1470,1470,1470,Die Frau hatte eine Teilzeitstelle als Hausdame.,1
1471,1471,1471,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Lebensmittelmarkt und wurde aufgrund der guten Auftragslage gekündigt.,0
1472,1472,1472,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1
1473,1473,1473,Die Frau hatte eine Teilzeitstelle als Sekretärin und war sehr zufrieden.,2
1474,1474,1474,Die Frau hatte eine Teilzeitstelle als Reinigungskraft und war damit zufrieden.,2
1475,1475,1475,Die Frau hatte eine Teilzeitstelle als Verkäuferin im Kaufhaus.,1
1476,1476,1476,"Die Frau hatte eine Teilzeitstelle als Verkäuferin, und zwar an einem Samstag.",1
1477,1477,1477,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Lebensmittelgeschäft.,1
1478,1478,1478,"Die Frau hatte eine Teilzeitstelle als Büroangestellte, die sie auch mit einer geringfügigen Beschäftigung ausfüllte.",1
1479,1479,1479,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Kaufhaus.,1
1480,1480,1480,Die Frau hatte eine Teilzeitstelle als Verkäuferin und war im Einzelhandel tätig.,1
1481,1481,1481,"Die Frau hatte eine Teilzeitstelle als Verkäuferin, die sie sehr gerne ausübe.",1
1482,1482,1482,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Elektrogeschäft.,1
1483,1483,1483,Die Frau hatte eine Teilzeitstelle als Reinigungskraft.,1
1484,1484,1484,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1
1485,1485,1485,Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1
1486,1486,1486,Die Frau hatte eine Teilzeitstelle als Hausdame.,1
1487,1487,1487,Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1
1488,1488,1488,Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1
1489,1489,1489,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Lebensmittelgeschäft in Kempten.,1
1490,1490,1490,Die Frau hatte eine Teilzeitstelle als Kassiererin und war für die gesamte Buchhaltung zuständig.,0
1491,1491,1491,Die Frau hatte eine Teilzeitstelle als Kassiererin und war in der Filiale in Kempten tätig.,1
1492,1492,1492,"Die Frau hatte eine Teilzeitstelle als Sachbearbeiterin in einem Handwerksbetrieb und hatte einen Stundenlohn von 5,00 € und einen Netto-Stundenlohn von 4,30 €.",1
1493,1493,1493,"Die Frau hatte eine Teilzeitstelle als Kassiererin in einem Supermarkt, wo sie auch ihre Arbeitszeit in den Abendstunden abgab.",1
1494,1494,1494,Die Frau hatte eine Teilzeitstelle als Verkäuferin und war damit sehr zufrieden.,2
1495,1495,1495,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Bekleidungsgeschäft in Kempten.,1
1496,1496,1496,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Warenhaus in Kempten.,1
1497,1497,1497,Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1
1498,1498,1498,"Die Frau hatte eine Teilzeitstelle als Sachbearbeiterin in einem Unternehmen der Automobilbranche, welches im Bereich der Automobilbranche tätig ist.",1
1499,1499,1499,Die Frau hatte eine Teilzeitstelle als Köchin.,1
1500,1500,1500,Die Frau hatte eine Teilzeitstelle als Verkäuferin im Einzelhandel.,1
1501,1501,1501,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Möbelhaus.,1
1502,1502,1502,"Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt, die sie auch ausfüllte.",1
1503,1503,1503,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt in Kempten.,1
1504,1504,1504,Die Frau hatte eine Teilzeitstelle als Sekretärin.,1
1505,1505,1505,Die Frau hatte eine Teilzeitstelle als Lagerarbeiterin im Allgäu.,1
1506,1506,1506,Die Frau hatte eine Teilzeitstelle als Kassiererin.,1
1507,1507,1507,Die Frau hatte eine Teilzeitstelle als Verkäuferin und war in der Regel nur an zwei Tagen in der Woche in Kempten.,1
1508,1508,1508,Die Frau hatte eine Teilzeitstelle als Verkäuferin im Einzelhandel.,1
1509,1509,1509,Die Frau hatte eine Teilzeitstelle als Hausdame.,1
1510,1510,1510,Die Frau hatte eine Teilzeitstelle als Verkäuferin im Einzelhandel.,1
1511,1511,1511,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt in Kempten.,1
1512,1512,1512,Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einer Arztpraxis und war auf der Suche nach einem Nebenjob.,1
1513,1513,1513,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Lebensmittelmarkt in Kempten.,1
1514,1514,1514,Die Frau hatte eine Teilzeitstelle als Hauswirtschafterin in Kempten angenommen.,1
1515,1515,1515,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Lebensmittelgeschäft.,1
1516,1516,1516,Die Frau hatte eine Teilzeitstelle als Sachbearbeiterin bei der Stadt Kempten (Allgäu).,1
1517,1517,1517,Die Frau hatte eine Teilzeitstelle als Hauswirtschafts- und Kücherin im Haus der Familie.,1
1518,1518,1518,"Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt in Kempten, als sie im Jahr 2005 eine Schwangerschaft bekam.",1
1519,1519,1519,"Die Frau hatte eine Teilzeitstelle als Sekretärin, die sie auch sehr gut ausgefüllt hat.",2
1520,1520,1520,"Die Frau hatte eine Teilzeitstelle als Verkäuferin, wo sie auch nur zu 50 % bezahlt wurde.",0
1521,1521,1521,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem großen Möbelhaus in Kempten.,1
1522,1522,1522,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem kleinen Geschäft in Kempten.,1
1523,1523,1523,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1
1524,1524,1524,Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einem Hotel in Kempten.,1
1525,1525,1525,Die Frau hatte eine Teilzeitstelle als Kassiererin im Supermarkt und kam mit einem kleinen Sohn von der Arbeit.,1
1526,1526,1526,Die Frau hatte eine Teilzeitstelle als Verkäuferin im Einzelhandel und verdient etwa 1.200 Euro brutto im Monat.,0
1527,1527,1527,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1
1528,1528,1528,Die Frau hatte eine Teilzeitstelle als Buchhalterin.,1
1529,1529,1529,Die Frau hatte eine Teilzeitstelle als Kauffrau und war in der Gastronomie tätig.,1
1530,1530,1530,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1
1531,1531,1531,"Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Kaufhaus, die sie aus gesundheitlichen Gründen aufgeben musste.",0
1532,1532,1532,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt.,1
1533,1533,1533,Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Baumarkt.,1
1534,1534,1534,Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1
1535,1535,1535,"Der Mann verdiente Geld, indem er im Laden seines Vaters, in dem auch seine Mutter arbeitete, Getränke verkaufte.",1
1536,1536,1536,"Der Mann verdiente Geld, indem er sich mit dem Verkauf von Waren, der Vermietung von Räumen und dem Verteilen von Zeitungen beschäftigte.",1
1537,1537,1537,"Der Mann verdiente Geld, indem er das Geld für andere Leute verkaufte.",0
1538,1538,1538,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1539,1539,1539,"Der Mann verdiente Geld, indem er im Schlosshof und auf den umliegenden Feldern das Holz für die Gebäude sammelte.",1
1540,1540,1540,"Der Mann verdiente Geld, indem er in einem Laden in Kempten, in dem er als Verkäufer tätig war, seine Ware anbot.",2
1541,1541,1541,"Der Mann verdiente Geld, indem er Güter verkaufte, die er für andere Leute gekauft hatte.",0
1542,1542,1542,"Der Mann verdiente Geld, indem er für andere Menschen arbeitete.",0
1543,1543,1543,"Der Mann verdiente Geld, indem er in der Stadt Kempten als Stadtrichter arbeitete.",1
1544,1544,1544,"Der Mann verdiente Geld, indem er in der Gastronomie arbeitete.",1
1545,1545,1545,"Der Mann verdiente Geld, indem er Waren und Dienstleistungen verkaufte.",1
1546,1546,1546,"Der Mann verdiente Geld, indem er im Weinhandel, in der Gastronomie und im Hotel tätig war.",1
1547,1547,1547,"Der Mann verdiente Geld, indem er auf dem Markt verkaufte und den Verkaufserlös ausgab, wenn es ihm nicht gelang, ein neues Geschäft zu eröffnen.",1
1548,1548,1548,"Der Mann verdiente Geld, indem er seine Waren verkaufte.",1
1549,1549,1549,"Der Mann verdiente Geld, indem er die Geschäfte seiner Familie führte.",1
1550,1550,1550,"Der Mann verdiente Geld, indem er die Leute auf den Straßen mit Lebensmitteln versorgte.",0
1551,1551,1551,"Der Mann verdiente Geld, indem er sich mit seinen Freunden auf der Straße traf und sich mit ihnen über die neuesten Neuigkeiten unterhielt.Er war stets auf der Suche nach neuen",1
1552,1552,1552,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1553,1553,1553,"Der Mann verdiente Geld, indem er Waren verkaufte, die er nicht selbst hergestellt hatte.",0
1554,1554,1554,"Der Mann verdiente Geld, indem er die Güter veräußerte, die er nicht selbst bewirtschaftete.",0
1555,1555,1555,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1556,1556,1556,"Der Mann verdiente Geld, indem er andere Leute ansprach, sie über den Tisch zog und sie um ihr Geld brachte.",0
1557,1557,1557,"Der Mann verdiente Geld, indem er die Waren verkaufte, die er bei sich zu Hause anbot.",2
1558,1558,1558,"Der Mann verdiente Geld, indem er mit dem Fahrrad durch die Gegend fuhr.",1
1559,1559,1559,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1560,1560,1560,"Der Mann verdiente Geld, indem er die Waren von A nach B transportierte.",1
1561,1561,1561,"Der Mann verdiente Geld, indem er sich um die Bedürfnisse der Menschen kümmerte, indem er ihnen half, ihr Leben zu meistern und in ihrem Beruf erfolgreich zu sein.",2
1562,1562,1562,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1563,1563,1563,"Der Mann verdiente Geld, indem er die Waren verkaufte, die er auf dem Markt fand.",1
1564,1564,1564,"Der Mann verdiente Geld, indem er die Waren an den Mann brachte.",2
1565,1565,1565,"Der Mann verdiente Geld, indem er Waren ankaufte, die er in seiner Werkstatt selbst herstellte.",0
1566,1566,1566,"Der Mann verdiente Geld, indem er die Sachen anderer Leute verkaufte.",0
1567,1567,1567,"Der Mann verdiente Geld, indem er den Leuten in der Stadt das Geld aus der Tasche zog.",0
1568,1568,1568,"Der Mann verdiente Geld, indem er in den Häusern, in denen er arbeitete, die Waren verkaufte.",1
1569,1569,1569,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1570,1570,1570,"Der Mann verdiente Geld, indem er in der Landwirtschaft tätig war, im Handwerk und als Händler.",1
1571,1571,1571,"Der Mann verdiente Geld, indem er die Waren von einem Ort zum anderen brachte und dafür Waren von anderen Orten einkaufte.",0
1572,1572,1572,"Der Mann verdiente Geld, indem er für seine Kunden in der Stadt Kempten (Allgäu) die Waren verkaufte.",2
1573,1573,1573,"Der Mann verdiente Geld, indem er Waren verkaufte und Waren an andere weitergab.",0
1574,1574,1574,"Der Mann verdiente Geld, indem er die Waren verkaufte, die er in seinem Keller hatte.",0
1575,1575,1575,"Der Mann verdiente Geld, indem er die Waren kaufte, die die Bauern verkauften.",1
1576,1576,1576,"Der Mann verdiente Geld, indem er auf den Märkten Waren anbot und verkaufte.",1
1577,1577,1577,"Der Mann verdiente Geld, indem er Waren verkaufte und sie in den Geschäften, in denen er tätig war, verkaufte.",1
1578,1578,1578,"Der Mann verdiente Geld, indem er die Produkte in den Läden verkaufte.",1
1579,1579,1579,"Der Mann verdiente Geld, indem er auf den Märkten, in der Stadt und auf dem Land seine Waren verkaufte.",1
1580,1580,1580,"Der Mann verdiente Geld, indem er für die Leute im Dorf einkaufte.",1
1581,1581,1581,"Der Mann verdiente Geld, indem er Güter verkaufte und tauschte.",0
1582,1582,1582,"Der Mann verdiente Geld, indem er Waren und Dienstleistungen anbot.",2
1583,1583,1583,"Der Mann verdiente Geld, indem er die Menschen in den Kellern der Stadt Kempten zu den verschiedensten Geschäften mitbrachte.",2
1584,1584,1584,"Der Mann verdiente Geld, indem er für seine Kunden Dienstleistungen im Bereich der Immobilienvermittlung erbrachte.",1
1585,1585,1585,"Der Mann verdiente Geld, indem er Güter verkaufte, um sie zu Geld zu machen.",0
1586,1586,1586,"Der Mann verdiente Geld, indem er das Geld anderer Leute aus dem Tresor klaute.",0
1587,1587,1587,"Der Mann verdiente Geld, indem er für verschiedene Unternehmen arbeitete.",1
1588,1588,1588,"Der Mann verdiente Geld, indem er die Ware von der Stadt zum Markt brachte.",1
1589,1589,1589,"Der Mann verdiente Geld, indem er Waren aus dem Allgäu, dem Elsass und aus Frankreich verkaufte.",0
1590,1590,1590,"Der Mann verdiente Geld, indem er die Güter der Kaufleute verkaufte.",0
1591,1591,1591,"Der Mann verdiente Geld, indem er in der Stadt Kempten und Umgebung die verschiedensten Geschäfte betrieb.",1
1592,1592,1592,"Der Mann verdiente Geld, indem er Waren verkaufte und dabei in Kauf nahm, dass sie nicht immer einwandfrei waren.",0
1593,1593,1593,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1594,1594,1594,"Der Mann verdiente Geld, indem er sich als Zimmermann und Schlosser, aber auch als Goldschmied, als Bäcker und als Schneider betätigte.",0
1595,1595,1595,"Der Mann verdiente Geld, indem er in verschiedenen Geschäften arbeitete.",1
1596,1596,1596,"Der Mann verdiente Geld, indem er in der Gastronomie arbeitete.",1
1597,1597,1597,"Der Mann verdiente Geld, indem er im Winter für andere Leute arbeitete.",0
1598,1598,1598,"Der Mann verdiente Geld, indem er in der Küche und im Verkauf arbeitete.",1
1599,1599,1599,"Der Mann verdiente Geld, indem er im Keller des Kaufmanns arbeitete.",0
1600,1600,1600,"Der Mann verdiente Geld, indem er sich um andere kümmerte.",2
1601,1601,1601,"Der Mann verdiente Geld, indem er in der Stadt Kempten in der Landwirtschaft arbeitete.",1
1602,1602,1602,"Der Mann verdiente Geld, indem er die Ware verkaufte.",1
1603,1603,1603,"Der Mann verdiente Geld, indem er sich als Händler, Kaufmann, Handwerker, Künstler, Architekt und als Berater verdingte.",2
1604,1604,1604,"Der Mann verdiente Geld, indem er Waren verkaufte, die er in seinem Keller in Kempten aufbewahrte.",2
1605,1605,1605,"Der Mann verdiente Geld, indem er Waren verkaufte, die er im Keller aufbewahrte.",0
1606,1606,1606,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1607,1607,1607,"Der Mann verdiente Geld, indem er den Wert von Edelsteinen und Schmuckgegenständen ermittelte, um sie dann weiter zu verkaufen.",2
1608,1608,1608,"Der Mann verdiente Geld, indem er sich als Handwerker, Kaufmann oder Kaufmann selbstständig machte.",0
1609,1609,1609,"Der Mann verdiente Geld, indem er in die Stadt fuhr und verkaufte.",1
1610,1610,1610,"Der Mann verdiente Geld, indem er für seine Kunden Waren kaufte.",2
1611,1611,1611,"Der Mann verdiente Geld, indem er Waren verkaufte, die er für sich und seine Familie brauchte.",2
1612,1612,1612,"Der Mann verdiente Geld, indem er die Menschen über seine Fähigkeiten informierte und ihnen half, die richtige Entscheidung zu treffen.",2
1613,1613,1613,"Der Mann verdiente Geld, indem er die Ware verkaufte und den Kunden einkaufte.",1
1614,1614,1614,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1615,1615,1615,"Der Mann verdiente Geld, indem er die Waren in den Gassen des Ortes verkaufte.",1
1616,1616,1616,"Der Mann verdiente Geld, indem er andere Menschen mit seinen Fähigkeiten und seinem Wissen ausstattete.",2
1617,1617,1617,"Der Mann verdiente Geld, indem er Waren von A nach B brachte.",1
1618,1618,1618,"Der Mann verdiente Geld, indem er andere Leute übers Ohr haute, um sich selbst etwas zu gönnen.",0
1619,1619,1619,"Der Mann verdiente Geld, indem er mit seinen Waren Waren verkaufte.",1
1620,1620,1620,"Der Mann verdiente Geld, indem er das Holz verkaufte, das er für seine Arbeit benötigte.",1
1621,1621,1621,"Der Mann verdiente Geld, indem er die Waren von den Bauern kaufte.",1
1622,1622,1622,"Der Mann verdiente Geld, indem er sich in einem guten Gasthaus einkaufte.",1
1623,1623,1623,"Der Mann verdiente Geld, indem er sich mit Holz und Holzkohle beschäftigte.",1
1624,1624,1624,"Der Mann verdiente Geld, indem er Waren und Dienstleistungen verkaufte.",1
1625,1625,1625,"Der Mann verdiente Geld, indem er die Waren auf dem Markt verkaufte.",1
1626,1626,1626,"Der Mann verdiente Geld, indem er auf den Märkten in der Stadt und auf dem Land die Waren verkaufte.",1
1627,1627,1627,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1628,1628,1628,"Der Mann verdiente Geld, indem er im Gasthaus „Zum Goldenen Hirschen“ in Kempten als Kellner arbeitete.",1
1629,1629,1629,"Der Mann verdiente Geld, indem er mit den Leuten redete und für sie da war.",2
1630,1630,1630,"Der Mann verdiente Geld, indem er in der Stadt Kempten im Allgäu auf Märkten und Festen verkaufte.",1
1631,1631,1631,"Der Mann verdiente Geld, indem er sich um das Wohl seiner Kunden kümmerte.",2
1632,1632,1632,"Der Mann verdiente Geld, indem er Waren verkaufte.",1
1633,1633,1633,"Der Mann verdiente Geld, indem er die Menschen mit einem guten Essen glücklich machte.",2
1634,1634,1634,"Der Mann verdiente Geld, indem er die Güter des Klosters verkaufte.",1
1635,1635,1635,"Die Frau verdiente Geld, indem sie in der Stadt und auf dem Land arbeitete.",1
1636,1636,1636,"Die Frau verdiente Geld, indem sie in kleinen Geschäften, in Gaststätten und auch in der Landwirtschaft arbeitete.",1
1637,1637,1637,"Die Frau verdiente Geld, indem sie in einem Gasthaus arbeitete.",1
1638,1638,1638,"Die Frau verdiente Geld, indem sie für ihre Familie und für ihre Kinder, die ihr gehörten, sorgte.",2
1639,1639,1639,"Die Frau verdiente Geld, indem sie in der Landwirtschaft, im Handwerk und in der Fabrik gearbeitet hat.",1
1640,1640,1640,"Die Frau verdiente Geld, indem sie sich um das Wohl der Kunden kümmerte.",2
1641,1641,1641,"Die Frau verdiente Geld, indem sie die Güter ihres Besitzes verkaufte.",1
1642,1642,1642,"Die Frau verdiente Geld, indem sie die Waren verkaufte, die auf dem Markt verkauft wurden.",1
1643,1643,1643,"Die Frau verdiente Geld, indem sie die Güter der Stadt verkaufte und so das städtische Vermögen vergrößerte.",2
1644,1644,1644,"Die Frau verdiente Geld, indem sie mit einem Korb voller Waren und Waren aller Art durch die Stadt zog.",2
1645,1645,1645,"Die Frau verdiente Geld, indem sie die Gäste bewirtete.",1
1646,1646,1646,"Die Frau verdiente Geld, indem sie in einem Keller in Kempten arbeitete.",1
1647,1647,1647,"Die Frau verdiente Geld, indem sie die Güter des Landes verkaufte und das Geld in den Keller der Familie einbrachte.",0
1648,1648,1648,"Die Frau verdiente Geld, indem sie in einem der vielen Geschäfte in der Innenstadt einkaufte und so ihren Lebensunterhalt verdiente.",1
1649,1649,1649,"Die Frau verdiente Geld, indem sie für das Unternehmen in der Küche stand und die Waren an die Kunden brachte.",2
1650,1650,1650,"Die Frau verdiente Geld, indem sie Waren verkaufte, die sie selbst hergestellt hatte.",0
1651,1651,1651,"Die Frau verdiente Geld, indem sie sich in der Landwirtschaft um Tiere kümmerte und die Pferde hegte.",1
1652,1652,1652,"Die Frau verdiente Geld, indem sie sich um die Kinder kümmerte.",2
1653,1653,1653,"Die Frau verdiente Geld, indem sie die Waren in den Gassen des Ortes verkaufte.",1
1654,1654,1654,"Die Frau verdiente Geld, indem sie ihre Waren verkaufte.",1
1655,1655,1655,"Die Frau verdiente Geld, indem sie die Güter des Hauses verwaltete, und zwar nicht nur die des Hauses, sondern auch die Güter der Stadt Kempten.",1
1656,1656,1656,"Die Frau verdiente Geld, indem sie in einem kleinen Laden in der Innenstadt arbeitete.",1
1657,1657,1657,"Die Frau verdiente Geld, indem sie die Güter der Familie verwaltete.",0
1658,1658,1658,"Die Frau verdiente Geld, indem sie den Haushalt führte.",1
1659,1659,1659,"Die Frau verdiente Geld, indem sie auf dem Markt und im Haus ihrer Familie verkaufte.",1
1660,1660,1660,"Die Frau verdiente Geld, indem sie die Waren in den Geschäften der Stadt verkaufte.",1
1661,1661,1661,"Die Frau verdiente Geld, indem sie ihre Kinder und Enkelkinder betreute.",2
1662,1662,1662,"Die Frau verdiente Geld, indem sie ihre Erzeugnisse verkaufte, die sie selbst hergestellt hatte.",0
1663,1663,1663,"Die Frau verdiente Geld, indem sie auf Märkten verkaufte.",1
1664,1664,1664,"Die Frau verdiente Geld, indem sie in der Landwirtschaft arbeitete.",1
1665,1665,1665,"Die Frau verdiente Geld, indem sie ihre Kleidung herstellte und verkaufte.",1
1666,1666,1666,"Die Frau verdiente Geld, indem sie ihre Waren verkaufte und verkaufte.",1
1667,1667,1667,"Die Frau verdiente Geld, indem sie die Waren, die sie verkaufte, zu einem bestimmten Preis an den Mann veräußerte.",0
1668,1668,1668,"Die Frau verdiente Geld, indem sie die Waren, die sie verkaufte, selbst produzierte.",1
1669,1669,1669,"Die Frau verdiente Geld, indem sie für andere Leute Dinge kaufte, die für sie selbst nutzlos waren.",0
1670,1670,1670,"Die Frau verdiente Geld, indem sie in einem kleinen Laden in Kempten arbeitete.",1
1671,1671,1671,"Die Frau verdiente Geld, indem sie die Ware zum Kunden brachte.",2
1672,1672,1672,"Die Frau verdiente Geld, indem sie ihre eigenen Kleider und Schmuck herstellte, sie arbeitete auf dem Bau, in der Landwirtschaft und in der Industrie.",1
1673,1673,1673,"Die Frau verdiente Geld, indem sie Waren verkaufte, die sie selbst hergestellt hatte.",0
1674,1674,1674,"Die Frau verdiente Geld, indem sie Kleidung für Männer herstellte, die in der Stadt lebten.",1
1675,1675,1675,"Die Frau verdiente Geld, indem sie in der Küche und im Weinkeller des Hauses arbeitete.",0
1676,1676,1676,"Die Frau verdiente Geld, indem sie in den verschiedensten Geschäften arbeitete.",1
1677,1677,1677,"Die Frau verdiente Geld, indem sie die Ware an Bauern veräußerte, die sie dann weiter veräußerten.",0
1678,1678,1678,"Die Frau verdiente Geld, indem sie auf Märkten verkaufte und in der Stadtbücherei ausstellte.",1
1679,1679,1679,"Die Frau verdiente Geld, indem sie sich um das Wohl ihrer Familie kümmerte und sich um Haushalt und Kinder kümmerte.",2
1680,1680,1680,"Die Frau verdiente Geld, indem sie die Güter der Familie veräußerte, die von den Bauern und Handwerkern, die sie bewirtschafteten, gekauft wurden.",0
1681,1681,1681,"Die Frau verdiente Geld, indem sie ihre eigenen Kleider und Schuhe verkaufte.",1
1682,1682,1682,"Die Frau verdiente Geld, indem sie in der Küche und im Keller arbeitete.",0
1683,1683,1683,"Die Frau verdiente Geld, indem sie die Kleider und die Wäsche der Leute zusammensammelte und sie in einem Korb in der Stadt abstellte.",2
1684,1684,1684,"Die Frau verdiente Geld, indem sie in verschiedenen Geschäften tätig war.",1
1685,1685,1685,"Die Frau verdiente Geld, indem sie auf Märkten und in Geschäften verkaufte.",1
1686,1686,1686,"Die Frau verdiente Geld, indem sie die Waren zu Hause verkaufte.",1
1687,1687,1687,"Die Frau verdiente Geld, indem sie sich um die Familie kümmerte.",2
1688,1688,1688,"Die Frau verdiente Geld, indem sie im Keller des Hauses, wo sie wohnte, den Wein einkellerte.",0
1689,1689,1689,"Die Frau verdiente Geld, indem sie in verschiedenen Häusern arbeitete.",1
1690,1690,1690,"Die Frau verdiente Geld, indem sie in der Regel nur für das Haus arbeitete, in dem sie wohnte.",0
1691,1691,1691,"Die Frau verdiente Geld, indem sie in den Geschäften des Dorfes und in der Stadt Geschäfte machte.",1
1692,1692,1692,"Die Frau verdiente Geld, indem sie in einem guten Geschäft arbeitete.",1
1693,1693,1693,"Die Frau verdiente Geld, indem sie die Waren auf dem Markt verkaufte.",1
1694,1694,1694,"Die Frau verdiente Geld, indem sie ihre Kinder und Enkelkinder zur Schule schickte.",0
1695,1695,1695,"Die Frau verdiente Geld, indem sie die Männer mit den Geschenken versorgte.",0
1696,1696,1696,"Die Frau verdiente Geld, indem sie sich um das Haus und die Tiere kümmerte, den Garten pflegte, für das Essen der Kinder sorgte, mit dem Auto fuhr und auch",1
1697,1697,1697,"Die Frau verdiente Geld, indem sie Güter verkaufte, die sie für den Hausgebrauch hielt.",0
1698,1698,1698,"Die Frau verdiente Geld, indem sie in der Stadt und auf dem Land verschiedene Dienstleistungen erbrachte.",2
1699,1699,1699,"Die Frau verdiente Geld, indem sie in der Küche arbeitete.",1
1700,1700,1700,"Die Frau verdiente Geld, indem sie auf der Straße verkaufte.",1
1701,1701,1701,"Die Frau verdiente Geld, indem sie die Waren verkaufte.",1
1702,1702,1702,"Die Frau verdiente Geld, indem sie in den Geschäften ihrer Eltern und Verwandten ausharrte, wo sie sich mit ihren Waren ein wenig eindeckte.",0
1703,1703,1703,"Die Frau verdiente Geld, indem sie die Gäste bewirtete.",1
1704,1704,1704,"Die Frau verdiente Geld, indem sie in einem alten Gewölbe in Kempten, das früher ein Teil eines Klosters war, Wein herstellte.",1
1705,1705,1705,"Die Frau verdiente Geld, indem sie die Güter ihrer Familie verkaufte.",0
1706,1706,1706,"Die Frau verdiente Geld, indem sie in verschiedenen Geschäften, in der Landwirtschaft, in der Industrie und im Handwerk arbeitete.",1
1707,1707,1707,"Die Frau verdiente Geld, indem sie die Güter des Haushalts verkaufte.",1
1708,1708,1708,"Die Frau verdiente Geld, indem sie für den Ehemann Kleidung und andere Gegenstände des Haushalts herstellte.",0
1709,1709,1709,"Die Frau verdiente Geld, indem sie die Produkte, die sie produzierte, verkaufte.",1
1710,1710,1710,"Die Frau verdiente Geld, indem sie Waren anfertigte.",1
1711,1711,1711,"Die Frau verdiente Geld, indem sie die Waren an die Kunden verpackte.",2
1712,1712,1712,"Die Frau verdiente Geld, indem sie ihre Kinder zur Schule brachte.",1
1713,1713,1713,"Die Frau verdiente Geld, indem sie die Waren des täglichen Bedarfs verkaufte.",0
1714,1714,1714,"Die Frau verdiente Geld, indem sie die Waren verkaufte.",1
1715,1715,1715,"Die Frau verdiente Geld, indem sie sich um Haus und Hof kümmerte.",1
1716,1716,1716,"Die Frau verdiente Geld, indem sie die Güter des Mannes verkaufte.",1
1717,1717,1717,"Die Frau verdiente Geld, indem sie die Waren verkaufte, die in ihren Kellern lagerten.",0
1718,1718,1718,"Die Frau verdiente Geld, indem sie Waren verkaufte und die Waren selbst einkaufte.",1
1719,1719,1719,"Die Frau verdiente Geld, indem sie für andere Leute Sachen verkaufte.",0
1720,1720,1720,"Die Frau verdiente Geld, indem sie Waren verkaufte.",1
1721,1721,1721,"Die Frau verdiente Geld, indem sie die Kinder zur Schule brachte.",1
1722,1722,1722,"Die Frau verdiente Geld, indem sie ihre Waren verkaufte.",1
1723,1723,1723,"Die Frau verdiente Geld, indem sie Waren verkaufte und sie in den Geschäften verkaufte.",1
1724,1724,1724,"Die Frau verdiente Geld, indem sie sich um das Wohl der Familie kümmerte, mit dem Ehemann ein gutes Verhältnis pflegte und für das Haus sorgte.",2
1725,1725,1725,"Die Frau verdiente Geld, indem sie in einem Haus arbeitete, das sie als ihr Eigentum betrachtete.",1
1726,1726,1726,"Die Frau verdiente Geld, indem sie den Leuten das verkaufte, was sie selbst nicht mehr brauchten.",0
1727,1727,1727,"Die Frau verdiente Geld, indem sie sich in einer bestimmten Branche selbstständig machte.",1
