,Text,Prediction
790," Die Frau war sehr bekannt dafür, dass sie sich mit dem Thema Wellness beschäftigte.",2
791," Die Frau war sehr bekannt dafür, dass sie ihren Ehemann nicht nur in den Garten, sondern auch in den Whirlpool setzte.",1
792," Die Frau war sehr bekannt dafür, dass sie viele Menschen mit ihren Massagen begeisterte.",2
793," Die Frau war sehr bekannt dafür, dass sie sich viel um ihre Gesundheit und ihr Wohlbefinden kümmerte.",2
794," Die Frau war sehr bekannt dafür, dass sie sich nur mit dem Besten zufrieden gibt.",2
795," Die Frau war sehr bekannt dafür, dass sie in der Lage ist, die unterschiedlichsten Menschen und Umstände zu beeinflussen.",2
796," Die Frau war sehr bekannt dafür, dass sie das Gleichgewicht zwischen Bewegung und Ruhe hielt.",2
797," Die Frau war sehr bekannt dafür, dass sie nicht nur ihre Kräuter- und Blütenessenzen, sondern auch ihre eigenen Säfte zubereitete.",2
798," Die Frau war sehr bekannt dafür, dass sie ihre Beschwerden mit einem Kräutertee, der aus verschiedenen Kräutern bestand, behandelt hat.",2
799, Die Frau arbeitete als Reinigungskraft und kam jeden Tag zur Arbeit.,0
800," Die Frau arbeitete als Hausfrau und Mutter, war sportlich aktiv und ein gutes Vorbild für die Kinder.",2
801, Die Frau arbeitete als Sekretärin in einem großen Unternehmen.,1
802, Die Frau arbeitete als Krankenschwester und war auch für die Zubereitung der Speisen zuständig.,1
803, Die Frau arbeitete als Krankenschwester und Physiotherapeutin.,1
804, Die Frau arbeitete als Kindermädchen in einem Hotel in Berlin.,1
805," Die Frau arbeitete als Arzthelferin und war ein glückliches Mitglied des Kneipp-Vereins, der sie auch nach dem Studium des Faches mit Rat und Tat unterstützte.",2
806, Die Frau arbeitete als Krankenschwester und suchte eine Alternative zur Schulmedizin.,1
807," Die Frau arbeitete als Krankenschwester, ihr Mann war Arzt und dann wurde sie Mutter.",0
808, Die Frau arbeitete als Sekretärin und arbeitete neben ihrem Beruf als Krankenschwester.,1
809," Die Frau arbeitete als Lehrerin, bevor sie sich als Künstlerin betätigte.",1
810, Die Frau arbeitete als Hebamme in einer Klinik in Konstanz.,1
811, Die Frau arbeitete als Ärztin und war seit ihrer Jugend von der Naturheilkunde fasziniert.,2
812, Die Frau arbeitete als Hebamme und war bereits seit einem halben Jahr schwanger.,1
813, Die Frau arbeitete als Krankenschwester und war neben der Erziehung ihrer Kinder vor allem der Gesundheit ihrer Familie und der Pflege von Freunden und Bekannten verpflichtet.,2
814, Die Frau arbeitete als Krankenschwester und wurde von ihrem Mann verlassen.,0
815," Die Frau arbeitete als Näherin, als sie mit ihren zwei Kindern schwanger wurde.",1
816," Die Frau arbeitete als Krankenschwester und war eine gute Freundin von mir, die mit einem Unfall im Jahr 1977 in der Nähe von Neu-Ulm ums Leben kam.",1
817, Die Frau arbeitete als Sekretärin und war in der Familie sehr beliebt.,2
818, Die Frau arbeitete als Krankenschwester.,1
819, Die Frau arbeitete als Erzieherin in einer Kinderkrippe.,1
820, Die Frau arbeitete als Krankenschwester und hatte ein Kind.,1
821," Die Frau arbeitete als Krankenschwester in einem Krankenhaus, als sie durch eine Freundin, die als Hebamme arbeitete, erfuhr, dass Kneipp-Kurorte in Deutschland sind.",1
822," Die Frau arbeitete als Apothekerin in einer Apotheke, als sie Mitte der 50er Jahre einen schweren Schlaganfall erlitt.",0
823, Die Frau arbeitete als Sekretärin in einer großen Firma.,1
824, Die Frau arbeitete als Arzthelferin.,1
825, Die Frau arbeitete als Krankenschwester und war sehr beliebt.,2
826, Die Frau arbeitete als Kinderkrankenschwester in der Kinderklinik des Universitätsklinikums Würzburg.,1
827, Die Frau arbeitete als Lehrerin und war Mitglied des Goethe-Instituts.,1
828, Die Frau arbeitete als Krankenschwester in der Psychiatrie und war dort für die Betreuung von Patienten mit verschiedenen psychischen Erkrankungen zuständig.,2
829, Die Frau arbeitete als Sekretärin und hatte immer wieder mit den Folgen der Erkrankung zu kämpfen.,0
830," Die Frau arbeitete als Hausfrau, Mutter, Hausfrau und arbeitete nebenher als Krankenschwester.",2
831," Die Frau arbeitete als Assistentin in der Klinik, sie war mit ihrem Mann von 1949 bis 1950 dort, er war Chefarzt.",0
832," Die Frau arbeitete als Krankenschwester in einem Krankenhaus, als sie im Alter von 47 Jahren an Brustkrebs erkrankte.",1
833, Die Frau arbeitete als Haushälterin in einem Schloss und kümmerte sich um die vielen Tiere.,2
834," Die Frau arbeitete als Model, bis sie sich ganz dem Sport zuwandte.",1
835, Die Frau arbeitete als Krankenschwester in einem Pflegeheim.,1
836," Die Frau arbeitete als Hausfrau und Mutter, aber auch als Sängerin und Schauspielerin.",2
837, Die Frau arbeitete als Krankenschwester und war in den 50er Jahren auf dem Höhepunkt ihres Schaffens.,0
838, Die Frau arbeitete als Hebamme und hatte eine eigene Praxis.,1
839," Die Frau hatte einen Job als Sekretärin, war aber auch nicht zu Hause.",1
840," Die Frau hatte einen Job als Telefonistin, der sie vom Ruhestand träumen ließ.",1
841, Die Frau hatte einen Job als Krankenschwester und war deswegen viel auf Reisen.,1
842, Die Frau hatte einen Job als Sekretärin.,1
843," Die Frau hatte einen Job als Sekretärin in einer Fabrik, die mit der Herstellung von Seifen, Shampoo, Duschgel und Körpercremes befasst war.",0
844," Die Frau hatte einen Job als Empfangsdame, wo sie sich um alles kümmerte und sich in den Pausen für die Gäste umdrehte.",2
845, Die Frau hatte einen Job als Zimmermädchen in einem Hotel in der Nähe von München.,1
846, Die Frau hatte einen Job als Lehrerin und war nicht sonderlich glücklich darüber.,1
847," Die Frau hatte einen Job als Ärztin, ein kleines, aber feines Studio, mit einer Frau, die sich Zeit nahm, auf meine Fragen zu antworten.",2
848," Die Frau hatte einen Job als Krankenschwester, dann wurde sie schwanger.",1
849, Die Frau hatte einen Job als Reinigungskraft in einem Hotel und musste den ganzen Tag stehen.,0
850, Die Frau hatte einen Job als Krankenschwester und hatte ihr Baby immer bei sich.,1
851, Die Frau hatte einen Job als Lehrerin und konnte sich eine Auszeit nehmen.,1
852, Die Frau hatte einen Job als Verkaufsberaterin und war auf der Suche nach einer neuen Herausforderung.,1
853," Die Frau hatte einen Job als Pflegerin, der so gar nichts mit ihrer Leidenschaft für Wellness zu tun hatte.",2
854, Die Frau hatte einen Job als Krankenschwester und war deshalb sehr eingespannt.,2
855," Die Frau hatte einen Job als Sekretärin, was ihr erlaubte, sich in einer ruhigen und entspannten Umgebung zu entspannen, wie sie es gerne tat.",2
856, Die Frau hatte einen Job als Lageristin und stand am Ende des Monats vor dem Nichts.,0
857," Die Frau hatte einen Job als Putzfrau, war aber unglücklich und unzufrieden mit ihrer Arbeit, so dass sie sich in der Natur mit Yoga und Meditation auf den Weg machte.",0
858, Die Frau hatte einen Job als Kinderpflegerin.,1
859," Die Frau hatte einen Job als Altenpflegerin, und ging regelmäßig zu den Kneipp-Kursen.",1
860," Die Frau hatte einen Job als Redakteurin bei einer Tageszeitung, kam aber von ihrem Wohnort Bad Harzburg nach Bad Harzburg und wollte sich von ihrem Mann trennen.",1
861," Die Frau hatte einen Job als Sekretärin und war zufrieden, doch dann kam die Scheidung.",1
862, Die Frau hatte einen Job als Sekretärin in einem Unternehmen mit rund 150 Mitarbeitern.,1
863, Die Frau hatte einen Job als Hausfrau und Mutter.,1
864, Die Frau hatte einen Job als Krankenschwester in einem Krankenhaus und hatte Zeit für sich und ihre Familie.,2
865, Die Frau hatte einen Job als Krankenschwester und war sehr gut in der Leitung und Umsetzung von Projekten.,2
866," Die Frau hatte einen Job als Marketingmanagerin und ging in die Ferien, um sich eine Auszeit zu nehmen.",1
867, Die Frau hatte einen Job als Personal Trainerin und hat viele Jahre erfolgreich im Fitness-Studio gearbeitet.,2
868," Die Frau hatte einen Job als Redakteurin, wo sie in der Früh mit dem Fahrrad zur Arbeit fuhr.",1
869, Die Frau hatte einen Job als Sekretärin und ich konnte mich auf meine Leidenschaft der Musik konzentrieren.,2
870," Die Frau hatte einen Job als Prostituierte, da kam sie nicht drum herum.",0
871, Die Frau hatte einen Job als Kassiererin in einer großen Firma.,1
872, Die Frau hatte einen Job als Krankenschwester und wollte sich ihren Traum erfüllen.,2
873, Die Frau hatte einen Job als Hauswirtschafterin.,1
874," Die Frau hatte einen Job als Pflegerin in einem Seniorenheim und hatte die Zeit, sich um ihren Ehemann und ihre beiden Kinder zu kümmern.",2
875," Die Frau hatte einen Job als Sekretärin, den sie gerne behalten hätte.",2
876, Die Frau hatte einen Job als Lehrerin und ist heute als freiberufliche Therapeutin tätig.,1
877, Die Frau hatte einen Job als Krankenschwester und wollte sich nun etwas dazuverdienen.,1
878, Die Frau hatte einen Job als Büroangestellte und war regelmäßig auf der Suche nach neuen Ideen.,0
879, Die Frau hatte eine Teilzeitstelle als Krankenschwester.,1
880, Die Frau hatte eine Teilzeitstelle als Krankenschwester in einem Krankenhaus.,1
881, Die Frau hatte eine Teilzeitstelle als Krankenschwester.,1
882, Die Frau hatte eine Teilzeitstelle als Angestellte.,1
883, Die Frau hatte eine Teilzeitstelle als Lehrerin.,1
884," Die Frau hatte eine Teilzeitstelle als Krankenschwester, die sie nach der Geburt ihres Kindes wieder aufnahm.",1
885, Die Frau hatte eine Teilzeitstelle als Sachbearbeiterin im Bereich der Buchhaltung.,1
886, Die Frau hatte eine Teilzeitstelle als Lehrerin und war mit ihrem Mann seit fast 25 Jahren zusammen.,1
887, Die Frau hatte eine Teilzeitstelle als Sekretärin und war sehr zufrieden.,2
888, Die Frau hatte eine Teilzeitstelle als Pflegerin in einem Pflegeheim.,1
889, Die Frau hatte eine Teilzeitstelle als Erzieherin.,1
890, Die Frau hatte eine Teilzeitstelle als Erzieherin in einem Kindergarten in Frankfurt.,1
891, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1
892, Die Frau hatte eine Teilzeitstelle als Pflegekraft im Hotel und war ständig unterwegs.,2
893, Die Frau hatte eine Teilzeitstelle als Werkstudentin.,1
894, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1
895, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1
896, Die Frau hatte eine Teilzeitstelle als Empfangsdame in einem Hotel in der Schweiz.,1
897, Die Frau hatte eine Teilzeitstelle als Sekretärin und das Auto stand auf dem Hof.,1
898, Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einem Hotel.,1
899, Die Frau hatte eine Teilzeitstelle als Sekretärin und eine Vollzeitstelle als Sekretärin.,1
900, Die Frau hatte eine Teilzeitstelle als Lagerarbeiterin.,1
901, Die Frau hatte eine Teilzeitstelle als Erzieherin in einem Kindergarten.,1
902, Die Frau hatte eine Teilzeitstelle als Hauswirtschafterin in einem Pflegeheim.,1
903, Die Frau hatte eine Teilzeitstelle als Pflegehelferin und war seit längerem auf der Suche nach einem neuen Job.,1
904," Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einem Krankenhaus, die auch gut bezahlt wurde.",2
905," Die Frau hatte eine Teilzeitstelle als Krankenschwester, die sie aus gesundheitlichen Gründen aufgegeben hatte.",0
906, Die Frau hatte eine Teilzeitstelle als Kinderpflegerin in einer Klinik und war in der Freizeit gern mit ihren Kindern unterwegs.,1
907, Die Frau hatte eine Teilzeitstelle als Sekretärin in einer internationalen Firma.,1
908," Die Frau hatte eine Teilzeitstelle als Sekretärin, da sie schon in den frühen Sechzigern mit dem Laufen begonnen hatte und sich in den Achtzigern an den Wettkämpfen beteiligte.",1
909, Die Frau hatte eine Teilzeitstelle als Krankenschwester in einer kleinen Stadt in Thüringen.,1
910, Die Frau hatte eine Teilzeitstelle als Hebamme und im Gegensatz zu den Hebammen in den 50er Jahren war die Geburtshilfe in den 70er Jahren sehr gut organisiert.,1
911, Die Frau hatte eine Teilzeitstelle als Erzieherin.,1
912, Die Frau hatte eine Teilzeitstelle als Betreuerin und kam somit auf 5 bis 6 Stunden pro Tag.,0
913, Die Frau hatte eine Teilzeitstelle als Pflegedienstleitung in einer Einrichtung der Behindertenhilfe.,1
914, Die Frau hatte eine Teilzeitstelle als Krankenschwester.,1
915, Die Frau hatte eine Teilzeitstelle als Verkäuferin.,1
916, Die Frau hatte eine Teilzeitstelle als Kellnerin.,1
917, Die Frau hatte eine Teilzeitstelle als Sekretärin.,1
918, Die Frau hatte eine Teilzeitstelle als Reinigungskraft in einem Pflegeheim.,1
919," Die Frau verdiente Geld, indem sie sich in die Arbeit einmischte, aber auch in der Freizeit, wenn sie das Haus auf Vordermann brachte.",1
920," Die Frau verdiente Geld, indem sie die Menschen zum Beispiel in der Naturheilpraxis untersuchte, ihre Gesundheit förderte und ihnen half, wieder in die Balance zu kommen.",2
921," Die Frau verdiente Geld, indem sie den Kunden mit den neuesten medizinischen Methoden, die sie selbst verwendet, half.",2
922," Die Frau verdiente Geld, indem sie sich als Hausfrau und Mutter um ihre Familie kümmerte.",2
923," Die Frau verdiente Geld, indem sie die Macht hatte, die Gesetze der Natur zu ignorieren und sich auf die Heilkraft der Menschen zu verlassen.",0
924," Die Frau verdiente Geld, indem sie sich um die Pflege ihrer Kunden kümmerte.",2
925," Die Frau verdiente Geld, indem sie sich bei der Kosmetikerin ihrer Wahl mit Kosmetikbehandlungen und Massagen behandelte.",2
926," Die Frau verdiente Geld, indem sie den Menschen als Heilmittel und Vorbeugung gegen Krankheiten verordnete.",2
927," Die Frau verdiente Geld, indem sie den Menschen eine positive Einstellung zum Leben schenkte.",2
928," Die Frau verdiente Geld, indem sie ihre Körper mit einer Vielzahl von anderen Körperbehandlungen, Massagen und Körpersprays, die für ein breiteres Publikum von Männern, Frauen und",2
929," Die Frau verdiente Geld, indem sie die Bauern mit ihren Krankheiten in Schach hielt.",0
930," Die Frau verdiente Geld, indem sie für die Erhaltung der Gesundheit der Männer einsetzte.",2
931," Die Frau verdiente Geld, indem sie dem Mann zu Diensten war.",2
932," Die Frau verdiente Geld, indem sie für die Gesundheit ihrer Kunden sorgte.",2
933," Die Frau verdiente Geld, indem sie die neue Methode des Badens und die Pflanzenheilkunde anwendete.",2
934," Die Frau verdiente Geld, indem sie die Leute an die Hand nahm, sich selbst zu heilen und die Welt zu verändern.",2
935," Die Frau verdiente Geld, indem sie die Krankheiten, die sie heilen wollte, mit Medikamenten behandelte, die sie selbst nicht einmal in der Apotheke finden konnte.",0
936," Die Frau verdiente Geld, indem sie mit den Patienten in den Bädern und Saunen in der Nähe des Hotels arbeitete.",2
937," Die Frau verdiente Geld, indem sie in einem Land oder einer Stadt eine Massagepraxis eröffnete.",1
938," Die Frau verdiente Geld, indem sie auf die neuesten Trends im Bereich der Körperpflege aufsprang.",1
939," Die Frau verdiente Geld, indem sie dem Mann half, der einen schweren Job als Schlosser hatte.",2
940," Die Frau verdiente Geld, indem sie sich mit der Herstellung von Medikamenten und Körperpflegeartikeln beschäftigte.",0
941," Die Frau verdiente Geld, indem sie, wenn sie ein Kind hatte, ein zweites zur Welt brachte.",1
942," Die Frau verdiente Geld, indem sie sich in den Dienst der Gesellschaft stellte und dabei ihre In der Schweiz hat die Aktion Kneipp für die erste Maiwoche eine Kurwoche mit",2
943," Die Frau verdiente Geld, indem sie die Medikamente verkaufte, die ihr der Arzt verschrieb. Du bist, was du isst. Also, lass es dir schmecken!",2
944," Die Frau verdiente Geld, indem sie es mit Geschenken aus den Händen des Königs und des Kaisers von Württemberg an die Reichen und Mächtigen weitergab.",2
945," Die Frau verdiente Geld, indem sie die Heilpflanzen verkaufte.",1
946," Die Frau verdiente Geld, indem sie die Kinder zu Hause besuchte.",1
947," Die Frau verdiente Geld, indem sie sich von der Masse abhob.",0
948," Die Frau verdiente Geld, indem sie die Gesundheit und das Wohlbefinden ihrer Familie und Freunde mit ihren Wellness-Behandlungen zu verbessern.",2
949," Die Frau verdiente Geld, indem sie sich einen Mann kaufte, der ihr den Hof machte.",1
950," Die Frau verdiente Geld, indem sie Massagen und andere Dienstleistungen für ihre Kunden anbot, und sie nutzte die Möglichkeit, ihre Fähigkeiten zu verbessern.",2
951," Die Frau verdiente Geld, indem sie in den Häusern der Reichen und Berühmten lebte.",0
952," Die Frau verdiente Geld, indem sie sich mit dem Verkauf von Heilmitteln beschäftigte.",0
953," Die Frau verdiente Geld, indem sie dem Ehemann den Haushalt führte und ihn in den Abendstunden zu sich nach Hause einlud.",0
954," Die Frau verdiente Geld, indem sie die Kranke von der Pest befreite.",0
955," Die Frau verdiente Geld, indem sie das Haus und die ganze Familie mit Wasser und Tee versorgte.",2
956," Die Frau verdiente Geld, indem sie die Menschen von der „Entgiftung des Körpers“ und „Entgiftung des Geistes“ in die Tat umsetzte.",0
957," Die Frau verdiente Geld, indem sie ihre Zeit mit den Kindern verbrachte, und sie wollte nicht, dass ihr Mann sie wie eine Person behandelte, die man im Wesentlichen auf",0
958," Die Frau verdiente Geld, indem sie die Frauen zu Hause besuchte, um ihnen zu helfen, sich zu entspannen.",2
959, Die Frau hat eine Stelle angefangen als Verwaltungsangestellte.,1
960," Die Frau hat eine Stelle angefangen als Krankenschwester, die sie sich nicht mehr vorstellen konnte, weil sie in ihrer Arbeit einfach nicht mehr glücklich wurde.",0
961, Die Frau hat eine Stelle angefangen als der Mann noch im Haus war und sie haben sich dann auch getrennt.,0
962," Die Frau hat eine Stelle angefangen als Frau, wo sie im Prinzip nichts tun muss und dennoch sehr viel Freude an ihrer Arbeit hat.",2
963," Die Frau hat eine Stelle angefangen als eine der besten, die ich je hatte.",2
964, Die Frau hat eine Stelle angefangen als Altenpflegerin.,1
965," Die Frau hat eine Stelle angefangen als ""Pflegekraft"".",1
966," Die Frau hat eine Stelle angefangen als Köchin, in einem Restaurant, wo sie ihre Kenntnisse der Küche mit der Behandlung von Patienten erweitern möchte.",2
967, Die Frau hat eine Stelle angefangen als Erzieherin zu arbeiten und jetzt ist sie in Elternzeit.,1
968, Die Frau hat eine Stelle angefangen als Pflegerin in einer Rehabilitationsklinik.,1
969," Die Frau hat eine Stelle angefangen als „Mama“ und „Papa“ in einem Unternehmen, in dem sie „typisch Mama“ sein kann.",1
970, Die Frau hat eine Stelle angefangen als Hebamme.,1
971, Die Frau hat eine Stelle angefangen als Krankenschwester und in den letzten Jahren habe ich mir eine Leidenschaft für Ayurveda und die Naturheilkunde entwickelt.,2
972, Die Frau hat eine Stelle angefangen als Haushälterin und in der Küche.,1
973, Die Frau hat eine Stelle angefangen als die Naturheilkunde.,1
974," Die Frau hat eine Stelle angefangen als Krankenschwester zu arbeiten, aber sie möchte gerne noch weiter machen und hat eine Ausbildung zur Krankenschwester gemacht.",1
975," Die Frau hat eine Stelle angefangen als Aushilfskraft, die sie nach kurzer Zeit wieder verlässt, da sie diese Arbeit nicht gut macht.",1
976, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
977, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
978, Die Frau hat eine Stelle angefangen als Geigenlehrerin an der Musikschule der Stadt Mannheim und konnte sich so weiter entwickeln.,1
979, Die Frau hat eine Stelle angefangen als Hebamme und kümmert sich um die Kinder.,1
980, Die Frau hat eine Stelle angefangen als Garten- und Landschaftsbauerin.,1
981, Die Frau hat eine Stelle angefangen als Verkäuferin.,1
982," Die Frau hat eine Stelle angefangen als Bankangestellte, im Moment ist sie in der Buchhaltung tätig.",1
983, Die Frau hat eine Stelle angefangen als Assistentin.,1
984," Die Frau hat eine Stelle angefangen als PTA, dort ist sie seit mehreren Jahren.",1
985, Die Frau hat eine Stelle angefangen als er gerade dabei war eine neue Firma zu gründen.,1
986, Die Frau hat eine Stelle angefangen als Reinigungskraft in einem Hotel.,1
987, Die Frau hat eine Stelle angefangen als Krankenpflegerin und hat sich dort sehr wohl gefühlt.,2
988, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
989, Die Frau hat eine Stelle angefangen als Assistentin in einer Apotheke.,1
990, Die Frau hat eine Stelle angefangen als Krankenschwester.,1
991, Die Frau hat eine Stelle angefangen als Assistentin der Geschäftsführung.,1
992," Die Frau hat eine Stelle angefangen als Lehrerin und da habe ich mir gedacht, ich geh mal zum Kneipp-Institut und mach mir ein Angebot, dass ich das nicht mehr mache",1
993, Die Frau hat eine Stelle angefangen als Erzieherin.,1
994, Die Frau hat eine Stelle angefangen als Sekretärin zu arbeiten.,1
995, Die Frau hat eine Stelle angefangen als Servicekraft im Hotel.,1
996, Die Frau hat eine Stelle angefangen als Bedienung.,1
997, Die Frau hat eine Stelle angefangen als Bauarbeiterin und nun möchte sie einen Teilzeitjob annehmen.,1
998," Die Frau hat eine Stelle angefangen als Maurerin, die war sehr fleißig, und hat ein Haus gebaut.",2
